StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q6,Q7,Q2,Q4,Q5,Q12,Q13,Q9,Q10,Q11,Q18,Q19,Q15,Q16,Q17,Q24,Q25,Q21,Q22,Q23,Q30,Q31,Q27,Q28,Q29,Q36,Q37,Q33,Q34,Q35,Q42,Q43,Q39,Q40,Q41,Q48,Q49,Q45,Q46,Q47,Q54,Q55,Q51,Q52,Q53,Q60,Q61,Q57,Q58,Q59,Q66,Q67,Q63,Q64,Q65,Q72,Q73,Q71,Q69,Q70,Q84,Q85,Q75,Q76,Q77,Q90,Q91,Q81,Q82,Q83,Q78,Q79,Q87,Q88,Q89,PROLIFIC_PID,STUDY_ID,SESSION_ID,name,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11,name12,name13,name14,name15
2021-02-04 14:14:16,2021-02-04 14:21:00,IP Address,91.226.103.5,100,404,True,2021-02-04 14:21:02,R_2uvxMcdm4cwILCm,,,,,52.7346954345703125,20.720703125,anonymous,EN,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Ph.D. degree,White,,Yes,"Low income (Less than $40,100)",Master's degree,Asian or Pacific Islander,Japanese,No,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,No,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",Master's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Master's degree,White,,No,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Filipino,No,"Low income (Less than $40,100)",Master's degree,White,,Yes,"Low income (Less than $40,100)",Master's degree,White,,Yes,"Low income (Less than $40,100)",Master's degree,Asian or Pacific Islander,Asian Indian,Ph.D. degree,No,"Middle income	($41,000 - $120,400)",White,,No,"Low income (Less than $40,100)",Master's degree,Asian or Pacific Islander,Asian Indian,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,No,"Low income (Less than $40,100)",Master's degree,5f1935af49f1df1970f2119f,601c517b80b3ce74319d3bf6,601c632336aef0777beab626,Michael Meyer,Amy Li,Amy Patel,Yong Nguyen,Latasha Carpenter,David Meyer,Michael Schmidt,William Schmidt,Albert Yang,David Patel,Albert Patel,Jenny Li,Tanisha Fox,Jian Chen,Thanh Li
2021-02-04 14:17:22,2021-02-04 14:21:48,IP Address,70.69.248.62,100,265,True,2021-02-04 14:21:48,R_2D22nhoxegtGkGy,,,,,49.2220001220703125,-122.61810302734375,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Japanese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Korean,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Korean,No,"Low income (Less than $40,100)",High school,Hispanic,,No,"Low income (Less than $40,100)",High school,Black or African American,,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",High school,59360314da541f000146f49f,601c517b80b3ce74319d3bf6,601c645833bf9978456db5c9,Roosevelt Fox,Mark Wagner,Tamika Carpenter,Jin Kim,Robert Hoffman,James Snyder,Cecilia Nguyen,Alejandro Torres,Andrew Le,May Le,Guadalupe Ramirez,Tamika Wood,Mary Snyder,Mary Snyder,Alex Li
2021-02-04 14:14:55,2021-02-04 14:21:57,IP Address,70.113.33.83,100,421,True,2021-02-04 14:21:58,R_2tinm5MYrL1MKvy,,,,,30.454803466796875,-97.7664031982421875,anonymous,EN,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Hispanic,,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,No,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,Bachelor's degree,Yes,"Low income (Less than $40,100)",Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60173fced735b3979907c07e,601c517b80b3ce74319d3bf6,601c63bdabe00c77a27f0926,James Wagner,Salvador Gonzalez,Grace Patel,Jenny Patel,William Johnston,Thanh Chen,Amy Chen,Andy Kim,Dan Li,Wei Pham,Wei Wang,Salvador Hernandez,Cecilia Kim,Robert Hoffman,Thomas Larson
2021-02-04 14:17:42,2021-02-04 14:22:18,IP Address,75.109.211.141,100,275,True,2021-02-04 14:22:18,R_3ebhklflW9SY4vj,,,,,30.6475067138671875,-95.5792999267578125,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Master's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Japanese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Filipino,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,600e58702715f6692cfc5a08,601c517b80b3ce74319d3bf6,601c64699c5c62788819343e,William Johnston,Wei Chen,Alan Pham,Peter Yang,James Hoffman,Thanh Nguyen,Salvador Perez,Young Chen,Miguel Rodriguez,Tanisha Williams,Thomas Hoffman,David Nguyen,Hong Yang,Alice Yang,Tanisha Williams
2021-02-04 14:18:59,2021-02-04 14:22:20,IP Address,98.209.204.251,100,200,True,2021-02-04 14:22:21,R_VPTUCtiFPgvHba1,,,,,42.426300048828125,-82.901397705078125,anonymous,EN,White,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,No,"Low income (Less than $40,100)",High school,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Japanese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",Hispanic,,Yes,"Low income (Less than $40,100)",High school,Hispanic,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5ffa1338edf58b3afa637da0,601c517b80b3ce74319d3bf6,601c64bd9cb7c4786922e7f6,David Wagner,Thomas Snyder,Vivian Kim,Salvador Garcia,Jermaine Stone,Jian Le,John Wagner,Hong Nguyen,Peter Li,Alan Kim,Grace Tran,Thanh Tran,Salvador Hernandez,Jorge Ramirez,David Snyder
2021-02-04 14:14:48,2021-02-04 14:22:39,IP Address,68.3.134.196,100,470,True,2021-02-04 14:22:40,R_3irJUfjVKudUvSK,,,,,33.43060302734375,-111.92559814453125,anonymous,EN,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Black or African American,,Yes,"Low income (Less than $40,100)",High school,Black or African American,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,High school,Yes,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Korean,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,Hispanic,,No,"Low income (Less than $40,100)",High school,5bfed287335e230001ac6406,601c517b80b3ce74319d3bf6,601c63c0223d407892f02925,Andrew Chen,Vivian Li,Juan Hernandez,Latonya Burke,Latoya Stone,Mark Wagner,Thomas Schmidt,Jesus Martinez,Andy Kim,Albert Patel,Richard Hoffman,Andy Nguyen,Yong Yang,Thanh Nguyen,Hector Lopez
2021-02-04 14:19:12,2021-02-04 14:22:49,IP Address,24.171.70.72,100,216,True,2021-02-04 14:22:49,R_Uipfn63Bn2IL3pf,,,,,38.3170928955078125,-88.9136962890625,anonymous,EN,Hispanic,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Korean,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,Ph.D. degree,Yes,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,5fe248e5e9df3d5b9d06acaf,601c517b80b3ce74319d3bf6,601c64cc86384a783198b58a,Hector Hernandez,Young Li,Jennifer Yang,David Pham,Eric Pham,Alice Chen,Li Nguyen,Hector Rodriguez,David Yang,Jenny Kim,May Chen,Jesus Martinez,Hong Wang,Alan Wang,Jian Yang
2021-02-04 14:15:21,2021-02-04 14:23:10,IP Address,77.229.226.84,100,468,True,2021-02-04 14:23:10,R_2tzNC8y4UfnblEs,,,,,41.6999053955078125,2.8455963134765625,anonymous,EN,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Filipino,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,Bachelor's degree,Yes,"Low income (Less than $40,100)",Asian or Pacific Islander,Chinese,,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5ec0f7c3912dc23b46b1b349,601c517b80b3ce74319d3bf6,601c63e2e9531b77d5d06d50,May Wang,Minh Pham,Darnell Sullivan,Latoya Washington,John Meyer,Salvador Ramirez,Andrew Nguyen,David Schmidt,Latasha Washington,Eric Nguyen,May Chen,Jane Pham,May Li,Young Kim,Dan Pham
2021-02-04 14:18:30,2021-02-04 14:23:44,IP Address,97.122.174.122,100,313,True,2021-02-04 14:23:45,R_3fpkeYRXZ8oE3ey,,,,,39.738800048828125,-104.9868011474609375,anonymous,EN,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Filipino,Master's degree,Yes,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,5e7ad5887ef97e0cdcabe6a2,601c517b80b3ce74319d3bf6,601c64a35ca33a7848f583a1,Peter Li,Alejandro Martinez,Hung Wang,Grace Chen,Tamika Sullivan,Juan Rodriguez,Jian Yang,Roosevelt Wood,Yong Wang,Minh Pham,Roosevelt Carpenter,Alice Tran,Cecilia Chen,Li Kim,Jian Patel
2021-02-04 14:18:54,2021-02-04 14:23:46,IP Address,98.36.42.171,100,291,True,2021-02-04 14:23:46,R_29jpig5LfBSdXW2,,,,,38.514801025390625,-121.4394989013671875,anonymous,EN,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,American Indian or Alaska Native,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5f3efb6c3dab6a1de7bb0c9e,601c517b80b3ce74319d3bf6,601c64ba43f69f77e0df73dc,Yong Le,Amy Yang,Tanisha Fox,Cecilia Kim,David Johnston,Robert Hoffman,Latoya Stone,Cindy Kim,Salvador Sanchez,Thanh Wang,Hung Li,Tamika Stone,Darnell Sullivan,Jenny Chen,Jermaine Jackson
2021-02-04 14:16:22,2021-02-04 14:23:47,IP Address,85.242.120.122,100,444,True,2021-02-04 14:23:47,R_3r0eaRxycR7umJG,,,,,38.7592010498046875,-8.9622955322265625,anonymous,EN,Black or African American,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Korean,No,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,High school,Yes,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,,Bachelor's degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",High school,5f8998f6bfe9d6067c4b8a72,601c517b80b3ce74319d3bf6,601c641d56dfc677bce640a8,Darnell Williams,Young Yang,William Hoffman,Juan Ramirez,Wei Pham,Amy Tran,Cecilia Patel,Yong Nguyen,Grace Li,Michael Larson,Thomas Larson,Thomas Larson,Vivian Wang,Alice Pham,Hector Lopez
2021-02-04 14:19:41,2021-02-04 14:23:48,IP Address,71.120.8.166,100,247,True,2021-02-04 14:23:49,R_2EyrA2UdZtPQcUh,,,,,38.9801025390625,-76.74250030517578125,anonymous,EN,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Korean,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,American Indian or Alaska Native,,No,"Low income (Less than $40,100)",High school,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Hispanic,,High school,Yes,"Low income (Less than $40,100)",White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5e9a6745ff642f0f73251a5e,601c517b80b3ce74319d3bf6,601c64e32cdabf785f210389,Cindy Nguyen,Cindy Kim,Darnell Sullivan,Darnell Williams,Andy Patel,Lakisha Carpenter,David Chen,Hung Kim,William Wagner,Minh Tran,Mark Snyder,Julio Rodriguez,Amy Kim,Jorge Hernandez,David Nguyen
2021-02-04 14:17:50,2021-02-04 14:24:19,IP Address,100.38.167.157,100,389,True,2021-02-04 14:24:20,R_pmzxw67JibwEkrT,,,,,40.5697021484375,-74.11840057373046875,anonymous,EN,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Bachelor's degree,Yes,"Middle income	($41,000 - $120,400)",Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5fa72bd37c4aad4731291cd3,601c517b80b3ce74319d3bf6,601c6478b4289d77830ee426,Jin Nguyen,Hector Hernandez,Jennifer Kim,Eric Le,May Pham,Jenny Tran,Jorge Hernandez,Jorge Torres,Juan Garcia,Lakisha Sullivan,Amy Nguyen,Albert Tran,Li Kim,Grace Yang,Hong Wang
2021-02-04 14:19:27,2021-02-04 14:24:26,IP Address,5.173.32.56,100,298,True,2021-02-04 14:24:27,R_26bU72VpbIAWV3m,,,,,50.0565032958984375,19.98150634765625,anonymous,EN,Hispanic,,No,"Low income (Less than $40,100)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Korean,No,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Asian Indian,Yes,"Low income (Less than $40,100)",High school,Hispanic,,Yes,"Upper income (More than $120,400)",High school,Hispanic,,No,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Filipino,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,White,,Yes,"Low income (Less than $40,100)",High school,American Indian or Alaska Native,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Korean,No,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Bachelor's degree,Yes,"Low income (Less than $40,100)",Black or African American,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,No,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Upper income (More than $120,400)",Ph.D. degree,5f6b92d57a2dcc0c0d1882d2,601c517b80b3ce74319d3bf6,601c64d5b4289d77f650f277,Latasha Carpenter,Latasha Stone,Jin Tran,Jian Nguyen,Dan Patel,Guadalupe Rodriguez,Salvador Torres,Jian Nguyen,Sam Pham,Roosevelt Burke,Hung Kim,Tanisha Jackson,Tanisha Carpenter,Michael Ryan,Richard Schmidt
2021-02-04 14:21:23,2021-02-04 14:24:27,IP Address,98.176.171.222,100,184,True,2021-02-04 14:24:28,R_3EEes9AIfP3bkcq,,,,,33.1365966796875,-117.06109619140625,anonymous,EN,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Master's degree,Yes,"Middle income	($41,000 - $120,400)",Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,5ee5a7a87e2f6d2e11a172b4,601c517b80b3ce74319d3bf6,601c654ea9021c7859024bac,Thomas Hansen,Alice Yang,John Hoffman,Latonya Wood,Cecilia Le,Jian Nguyen,Cindy Patel,Thanh Kim,Jane Wang,Young Yang,Jin Patel,Andy Li,Julio Rodriguez,Latoya Williams,Li Le
